game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,appearance_id,player_id_x,player_name_x,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_x,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,date,minute,type_y
2698402,GB1,2016,33. Matchday,2017-04-17,1,2,19.0,5.0,Steve Agnew,Arsene Wenger,Riverside Stadium,31298.0,Anthony Taylor,Middlesbrough FC,Arsenal Football Club,0 days 01:02:00,domestic_league,2698402_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2835829,FAC,2016,Sixth Round,2017-03-11,0,2,10.0,10.0,Aitor Karanka,Pep Guardiola,Riverside Stadium,32228.0,Mike Dean,Middlesbrough FC,Manchester City Football Club,0 days 00:02:00,domestic_cup,2835829_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486567,GB1,2014,10. Matchday,2014-11-02,1,2,16.0,8.0,Paul Lambert,Mauricio Pochettino,Villa Park,32049.0,Neil Swarbrick,Aston Villa Football Club,Tottenham Hotspur Football Club,0 days 01:02:00,domestic_league,2486567_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2578187,GB1,2015,30. Matchday,2016-03-13,0,2,20.0,2.0,Racmi Garde,Mauricio Pochettino,Villa Park,32393.0,Anthony Taylor,Aston Villa Football Club,Tottenham Hotspur Football Club,0 days 00:02:00,domestic_league,2578187_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2332200,GB1,2013,26. Matchday,2014-02-11,0,0,19.0,13.0,Ole Gunnar Solskjaer,Paul Lambert,Cardiff City Stadium,27597.0,Chris Foy,Cardiff City,Aston Villa Football Club,0 days 00:00:00,domestic_league,2332200_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2258936,GB1,2012,18. Matchday,2012-12-23,8,0,3.0,16.0,Rafael Benitez,Paul Lambert,Stamford Bridge,41363.0,Phil Dowd,Chelsea Football Club,Aston Villa Football Club,0 days 08:00:00,domestic_league,2258936_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,2012-12-23,56.0,Substitutions
2332124,GB1,2013,20. Matchday,2014-01-01,0,1,20.0,11.0,Gustavo Poyet,Paul Lambert,Stadium of Light,39757.0,Mike Jones,Sunderland AFC,Aston Villa Football Club,0 days 00:01:00,domestic_league,2332124_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,2014-01-01,90.0,Cards
2332163,GB1,2013,27. Matchday,2014-02-23,1,0,8.0,14.0,Alan Pardew,Paul Lambert,St James' Park,50417.0,Martin Atkinson,Newcastle United Football Club,Aston Villa Football Club,0 days 01:00:00,domestic_league,2332163_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2332183,GB1,2013,29. Matchday,2014-05-07,4,0,2.0,11.0,Manuel Pellegrini,Paul Lambert,Etihad Stadium,47023.0,Michael Oliver,Manchester City Football Club,Aston Villa Football Club,0 days 04:00:00,domestic_league,2332183_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2577980,GB1,2015,8. Matchday,2015-10-03,0,1,18.0,14.0,Tim Sherwood,Mark Hughes,Villa Park,33189.0,Mike Jones,Aston Villa Football Club,Stoke City,0 days 00:01:00,domestic_league,2577980_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2819147,FAC,2016,Fifth Round,2017-02-18,3,2,10.0,10.0,Aitor Karanka,Michael Appleton,Riverside Stadium,28198.0,Andre Marriner,Middlesbrough FC,Aston Villa Football Club,0 days 03:02:00,domestic_cup,2819147_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2258917,GB1,2012,16. Matchday,2012-12-08,0,0,17.0,9.0,Paul Lambert,Tony Pulis,Villa Park,30110.0,Roger East,Aston Villa Football Club,Stoke City,0 days 00:00:00,domestic_league,2258917_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486719,GB1,2014,26. Matchday,2015-02-21,1,2,19.0,10.0,Tim Sherwood,Mark Hughes,Villa Park,31880.0,Roger East,Aston Villa Football Club,Stoke City,0 days 01:02:00,domestic_league,2486719_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486659,GB1,2014,20. Matchday,2015-01-01,0,0,12.0,18.0,Paul Lambert,Keith Millen,Villa Park,29047.0,Bobby Madley,Aston Villa Football Club,Crystal Palace Football Club,0 days 00:00:00,domestic_league,2486659_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486756,GB1,2014,29. Matchday,2015-03-14,0,4,17.0,16.0,Gustavo Poyet,Tim Sherwood,Stadium of Light,45746.0,Neil Swarbrick,Sunderland AFC,Aston Villa Football Club,0 days 00:04:00,domestic_league,2486756_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2578191,GB1,2015,31. Matchday,2016-03-19,1,0,15.0,20.0,Francesco Guidolin,Racmi Garde,Swansea.com Stadium,20454.0,Mike Dean,Swansea City,Aston Villa Football Club,0 days 01:00:00,domestic_league,2578191_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2698353,GB1,2016,28. Matchday,2017-04-26,1,0,17.0,20.0,Steve Agnew,David Moyes,Riverside Stadium,30742.0,Mike Dean,Middlesbrough FC,Sunderland AFC,0 days 01:00:00,domestic_league,2698353_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486590,GB1,2014,13. Matchday,2014-11-29,1,1,19.0,16.0,Sean Dyche,Paul Lambert,Turf Moor,19910.0,Graham Scott,Burnley Football Club,Aston Villa Football Club,0 days 01:01:00,domestic_league,2486590_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2578011,GB1,2015,11. Matchday,2015-11-02,3,1,5.0,20.0,Mauricio Pochettino,Kevin MacDonald,White Hart Lane,34882.0,Mike Dean,Tottenham Hotspur Football Club,Aston Villa Football Club,0 days 03:01:00,domestic_league,2578011_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2225776,GB1,2012,38. Matchday,2013-05-19,2,2,18.0,15.0,Roberto Martínez,Paul Lambert,DW Stadium,23001.0,Neil Swarbrick,Wigan Athletic,Aston Villa Football Club,0 days 02:02:00,domestic_league,2225776_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2250162,GB1,2012,27. Matchday,2013-02-23,2,1,5.0,18.0,Arsene Wenger,Paul Lambert,Emirates Stadium,60079.0,Martin Atkinson,Arsenal Football Club,Aston Villa Football Club,0 days 02:01:00,domestic_league,2250162_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486490,GB1,2014,3. Matchday,2014-08-31,2,1,3.0,9.0,Paul Lambert,Steve Bruce,Villa Park,28336.0,Mark Clattenburg,Aston Villa Football Club,Hull City,0 days 02:01:00,domestic_league,2486490_39471,39471,Brad Guzan,1,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2578016,GB1,2015,12. Matchday,2015-11-08,0,0,20.0,1.0,Racmi Garde,Manuel Pellegrini,Villa Park,36757.0,Craig Pawson,Aston Villa Football Club,Manchester City Football Club,0 days 00:00:00,domestic_league,2578016_39471,39471,Brad Guzan,1,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2698365,GB1,2016,38. Matchday,2017-05-21,3,0,4.0,19.0,Jurgen Klopp,Steve Agnew,Anfield,53191.0,Martin Atkinson,Liverpool Football Club,Middlesbrough FC,0 days 03:00:00,domestic_league,2698365_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2225727,GB1,2012,31. Matchday,2013-03-31,1,2,18.0,7.0,Paul Lambert,Brendan Rodgers,Villa Park,42037.0,Lee Mason,Aston Villa Football Club,Liverpool Football Club,0 days 01:02:00,domestic_league,2225727_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2332082,GB1,2013,10. Matchday,2013-11-02,0,0,15.0,14.0,Sam Allardyce,Paul Lambert,Boleyn Ground,34977.0,Howard Webb,West Ham United Football Club,Aston Villa Football Club,0 days 00:00:00,domestic_league,2332082_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2332088,GB1,2013,9. Matchday,2013-10-26,0,2,13.0,6.0,Paul Lambert,Roberto Martínez,Villa Park,35154.0,Anthony Taylor,Aston Villa Football Club,Everton Football Club,0 days 00:02:00,domestic_league,2332088_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,2013-10-26,87.0,Cards
2332173,GB1,2013,28. Matchday,2014-03-02,4,1,11.0,17.0,Paul Lambert,Chris Hughton,Villa Park,30303.0,Anthony Taylor,Aston Villa Football Club,Norwich City,0 days 04:01:00,domestic_league,2332173_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2332087,GB1,2013,11. Matchday,2013-11-09,2,0,11.0,14.0,Paul Lambert,Malky Mackay,Villa Park,35809.0,Martin Atkinson,Aston Villa Football Club,Cardiff City,0 days 02:00:00,domestic_league,2332087_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486649,GB1,2014,19. Matchday,2014-12-28,0,0,13.0,14.0,Paul Lambert,Gustavo Poyet,Villa Park,35436.0,Martin Atkinson,Aston Villa Football Club,Sunderland AFC,0 days 00:00:00,domestic_league,2486649_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486759,GB1,2014,30. Matchday,2015-03-21,0,1,16.0,8.0,Tim Sherwood,Garry Monk,Villa Park,35598.0,Bobby Madley,Aston Villa Football Club,Swansea City,0 days 00:01:00,domestic_league,2486759_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2578004,GB1,2015,10. Matchday,2015-10-24,1,2,20.0,12.0,Tim Sherwood,Garry Monk,Villa Park,33324.0,Neil Swarbrick,Aston Villa Football Club,Swansea City,0 days 01:02:00,domestic_league,2578004_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486790,GB1,2014,33. Matchday,2015-04-07,3,3,15.0,19.0,Tim Sherwood,Chris Ramsey,Villa Park,33708.0,Craig Pawson,Aston Villa Football Club,Queens Park Rangers,0 days 03:03:00,domestic_league,2486790_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2225482,GB1,2012,5. Matchday,2012-09-22,4,1,16.0,14.0,Nigel Adkins,Paul Lambert,St Mary's Stadium,30713.0,Jonathan Moss,Southampton FC,Aston Villa Football Club,0 days 04:01:00,domestic_league,2225482_39471,39471,Brad Guzan,1,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,2012-09-22,90.0,Cards
2225482,GB1,2012,5. Matchday,2012-09-22,4,1,16.0,14.0,Nigel Adkins,Paul Lambert,St Mary's Stadium,30713.0,Jonathan Moss,Southampton FC,Aston Villa Football Club,0 days 04:01:00,domestic_league,2225482_39471,39471,Brad Guzan,1,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,2012-09-22,53.0,Cards
2225482,GB1,2012,5. Matchday,2012-09-22,4,1,16.0,14.0,Nigel Adkins,Paul Lambert,St Mary's Stadium,30713.0,Jonathan Moss,Southampton FC,Aston Villa Football Club,0 days 04:01:00,domestic_league,2225482_39471,39471,Brad Guzan,1,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,2012-09-22,68.0,Substitutions
2332239,GB1,2013,22. Matchday,2014-01-18,2,2,4.0,10.0,Brendan Rodgers,Paul Lambert,Anfield,44737.0,Jonathan Moss,Liverpool Football Club,Aston Villa Football Club,0 days 02:02:00,domestic_league,2332239_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2350360,GB1,2013,1. Matchday,2013-08-17,1,3,16.0,3.0,Arsene Wenger,Paul Lambert,Emirates Stadium,60003.0,Anthony Taylor,Arsenal Football Club,Aston Villa Football Club,0 days 01:03:00,domestic_league,2350360_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2225708,GB1,2012,30. Matchday,2013-03-16,3,2,17.0,20.0,Paul Lambert,Harry Redknapp,Villa Park,38594.0,Kevin Friend,Aston Villa Football Club,Queens Park Rangers,0 days 03:02:00,domestic_league,2225708_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486734,GB1,2014,27. Matchday,2015-02-28,1,0,11.0,19.0,John Carver,Tim Sherwood,St James' Park,51573.0,Lee Mason,Newcastle United Football Club,Aston Villa Football Club,0 days 01:00:00,domestic_league,2486734_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2486775,GB1,2014,31. Matchday,2015-04-04,3,1,3.0,17.0,Louis van Gaal,Tim Sherwood,Old Trafford,75397.0,Roger East,Manchester United Football Club,Aston Villa Football Club,0 days 03:01:00,domestic_league,2486775_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2698380,GB1,2016,34. Matchday,2017-04-22,4,0,13.0,19.0,Eddie Howe,Steve Agnew,Vitality Stadium,10890.0,Graham Scott,Association Football Club Bournemouth,Middlesbrough FC,0 days 04:00:00,domestic_league,2698380_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2225544,GB1,2012,12. Matchday,2012-11-17,5,0,1.0,18.0,Roberto Mancini,Paul Lambert,Etihad Stadium,47072.0,Jonathan Moss,Manchester City Football Club,Aston Villa Football Club,0 days 05:00:00,domestic_league,2225544_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2258927,GB1,2012,17. Matchday,2012-12-15,1,3,12.0,14.0,Brendan Rodgers,Paul Lambert,Anfield,44607.0,Neil Swarbrick,Liverpool Football Club,Aston Villa Football Club,0 days 01:03:00,domestic_league,2258927_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2258977,GB1,2012,22. Matchday,2013-01-12,0,1,18.0,15.0,Paul Lambert,Nigel Adkins,Villa Park,32500.0,Mark Halsey,Aston Villa Football Club,Southampton FC,0 days 00:01:00,domestic_league,2258977_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2332137,GB1,2013,30. Matchday,2014-03-15,1,0,11.0,2.0,Paul Lambert,Jose Mourinho,Villa Park,40084.0,Chris Foy,Aston Villa Football Club,Chelsea Football Club,0 days 01:00:00,domestic_league,2332137_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2332273,GB1,2013,38. Matchday,2014-05-11,3,0,6.0,15.0,Tim Sherwood,Paul Lambert,White Hart Lane,35826.0,Jonathan Moss,Tottenham Hotspur Football Club,Aston Villa Football Club,0 days 03:00:00,domestic_league,2332273_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2577885,GB1,2015,2. Matchday,2015-08-14,0,1,10.0,4.0,Tim Sherwood,Louis van Gaal,Villa Park,42200.0,Mike Dean,Aston Villa Football Club,Manchester United Football Club,0 days 00:01:00,domestic_league,2577885_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2577991,GB1,2015,9. Matchday,2015-10-17,2,0,12.0,19.0,Jose Mourinho,Tim Sherwood,Stamford Bridge,41596.0,Roger East,Chelsea Football Club,Aston Villa Football Club,0 days 02:00:00,domestic_league,2577991_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2578049,GB1,2015,15. Matchday,2015-12-05,1,1,12.0,20.0,Ronald Koeman,Racmi Garde,St Mary's Stadium,29645.0,Anthony Taylor,Southampton FC,Aston Villa Football Club,0 days 01:01:00,domestic_league,2578049_39471,39471,Brad Guzan,1,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2698216,GB1,2016,20. Matchday,2017-01-02,0,0,16.0,15.0,Aitor Karanka,Claudio Ranieri,Riverside Stadium,32437.0,Bobby Madley,Middlesbrough FC,Leicester City,0 days 00:00:00,domestic_league,2698216_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
2655358,FAC,2015,Third Round Replay,2016-01-19,2,0,10.0,10.0,Racmi Garde,Gareth Ainsworth,Villa Park,20706.0,Craig Pawson,Aston Villa Football Club,Aston Villa Football Club,0 days 02:00:00,domestic_cup,2655358_39471,39471,Brad Guzan,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group,Unknown Date,Unknown Minute,Substitutions
